kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes,pc_owner_official,match_score,api_stability
field,com/corrodinggames/rts/game/units/custom/r,Lcom/corrodinggames/rts/game/units/custom/logicBooleans/LogicBoolean;,a,field_AutoTriggerConfig_condition,condition,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/r,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/r,Ljava/lang/String;,b,field_AutoTriggerConfig_conditionSource,conditionSource,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/r,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/r,Lcom/corrodinggames/rts/game/units/custom/s;,c,field_AutoTriggerConfig_checkRate,checkRate,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/r,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/r,Lcom/corrodinggames/rts/game/units/custom/a/g;,d,field_AutoTriggerConfig_action,action,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/r,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/s,Lcom/corrodinggames/rts/game/units/custom/s;,a,field_AutoTriggerCheckRate_everyFrame,everyFrame,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/s,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/s,Lcom/corrodinggames/rts/game/units/custom/s;,b,field_AutoTriggerCheckRate_every4Frames,every4Frames,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/s,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/s,Lcom/corrodinggames/rts/game/units/custom/s;,c,field_AutoTriggerCheckRate_every8Frames,every8Frames,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/s,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/t,(Lcom/corrodinggames/rts/game/units/custom/l;)V,a,method_CustomUnitMetadataPostLoadCallback_apply,apply,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.955000 margin=1.955000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/t,0.955000,stable
field,com/corrodinggames/rts/game/units/custom/u,Lcom/corrodinggames/rts/gameFramework/utility/p;,a,field_ActionReferenceList_unresolvedActionNames,unresolvedActionNames,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.470833,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/u,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/u,Lcom/corrodinggames/rts/gameFramework/utility/p;,b,field_ActionReferenceList_resolvedActions,resolvedActions,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.470833,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/u,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/u,Ljava/lang/String;,c,field_u_c_sourceKey,sourceKey,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/u,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/u,Ljava/lang/String;,d,field_u_d_sourceSection,sourceSection,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/u,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/u,()V,<init>,method_u_init,<init>,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.950463 margin=1.950463,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/u,0.950463,stable
method,com/corrodinggames/rts/game/units/custom/u,(Lcom/corrodinggames/rts/game/units/custom/j;Landroid/graphics/PointF;Lcom/corrodinggames/rts/game/units/ce;)V,a,method_ActionReferenceList_queueResolvedActions,queueResolvedActions,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/u,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/u,(Lcom/corrodinggames/rts/game/units/custom/j;Landroid/graphics/PointF;Lcom/corrodinggames/rts/game/units/ce;II)V,a,method_ActionReferenceList_triggerResolvedActionsWithContext,triggerResolvedActionsWithContext,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/u,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/u,(Lcom/corrodinggames/rts/game/units/custom/l;)V,a,method_ActionReferenceList_linkActionReferences,linkActionReferences,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.970451 margin=0.486263,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/u,0.970451,stable
field,com/corrodinggames/rts/game/units/custom/v,Ljava/lang/String;,a,field_v_a_sourceKey,sourceKey,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/v,Ljava/lang/String;,b,field_v_b_sourceSection,sourceSection,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/v,Ljava/lang/String;,c,field_v_c_unitTypeName,unitTypeName,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.310000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/v,Lcom/corrodinggames/rts/game/units/el;,d,field_v_d_resolvedUnitType,resolvedUnitType,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/v,Z,e,field_v_e_alreadyResolved,alreadyResolved,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.310000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/v,Z,f,field_v_f_requireUnitRefPrefixHint,requireUnitRefPrefixHint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.310000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/v,()V,<init>,method_v_init_default,<init>,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.813378 margin=1.813378,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,0.813378,stable
method,com/corrodinggames/rts/game/units/custom/v,()V,a,method_ReferenceResolver_resolveReference,resolveReference,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=0.547644,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/v,()V,b,method_ReferenceResolver_postResolveReference,postResolveReference,pc-v1.1-cross-build-transfer,cross-build-member,medium,translated descriptor + bytecode/string/reference fingerprint; score=0.625000 margin=0.172644,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,0.625000,reviewed
method,com/corrodinggames/rts/game/units/custom/v,()Lcom/corrodinggames/rts/game/units/el;,c,method_v_c_getResolvedUnitType,getResolvedUnitType,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.782553 margin=1.782553,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,0.782553,stable
method,com/corrodinggames/rts/game/units/custom/v,()Ljava/lang/String;,d,method_v_d_getUnitTypeNameForDisplay,getUnitTypeNameForDisplay,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.993795 margin=1.993795,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/v,0.993795,stable
method,com/corrodinggames/rts/game/units/custom/w,()V,<init>,<init>,<init>,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.793378 margin=1.793378,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/w,0.793378,stable
method,com/corrodinggames/rts/game/units/custom/w,()V,a,method_ReferenceResolver_resolveReference,resolveReference,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/w,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/w,()Lcom/corrodinggames/rts/game/units/el;,c,method_UnitTypeReference_getResolvedUnitType,getResolvedUnitType,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.605000 margin=1.605000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/w,0.605000,stable
field,com/corrodinggames/rts/game/units/custom/x,Ljava/lang/String;,g,field_ProjectileTemplateReference_projectileName,projectileName,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/x,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/x,Lcom/corrodinggames/rts/game/units/custom/ca;,h,field_ProjectileTemplateReference_resolvedTemplate,resolvedTemplate,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/x,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/x,()V,<init>,method_ProjectileTemplateReference_ctor,<init>,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.793378 margin=1.793378,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/x,0.793378,stable
method,com/corrodinggames/rts/game/units/custom/x,()V,a,method_ReferenceResolver_resolveReference,resolveReference,pc-v1.1-cross-build-transfer,cross-build-member,medium,translated descriptor + bytecode/string/reference fingerprint; score=0.625000 margin=0.174217,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/x,0.625000,reviewed
method,com/corrodinggames/rts/game/units/custom/x,()V,b,method_ReferenceResolver_postResolveReference,postResolveReference,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=0.549217,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/x,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/y,F,a,field_TurretRangeGuideMarker_range,range,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=6.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/y,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/y,()V,<init>,method_TurretRangeGuideMarker_init,<init>,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.813378 margin=5.813378,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/y,0.813378,stable
field,com/corrodinggames/rts/game/units/custom/z,Ljava/lang/String;,a,field_z_rawEffectList,rawEffectList,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/z,1.000000,stable
