official_row,official_sheet,section_context,context_type,category,version_added,key_raw,key_normalized,key_candidate,value_type,description,example,evidence_status,best_parser_owner_official,best_parser_owner_named,best_parser_domain,best_match,other_hit_count,semantic_confidence,implementation_note,best_method_official,best_method_descriptor,best_method_named
54,1.16,[core],ini_section,Necessary Code: will cause error if these are not included,,name:,name,name,string,"Defines the unit raw name, game uses it to identify as a unique name. (This is not displayed in-game)",name: customTank1,matched,com/corrodinggames/rts/game/units/custom/l,rustedwarfare/custom/CustomUnitMetadata,custom-unit-metadata,name,19,medium,,,,
567,1.16,[movement],ini_section,,,slowDeathFall:,slowDeathFall,slowDeathFall,bool,Used with large aircraft. Makes the unit fall slowly while maintaining its speed at the time of death.,slowDeathFall: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,slowDeathFall,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
568,1.16,[movement],ini_section,,,moveSpeed:,moveSpeed,moveSpeed,float,Maximum movement speed of the unit. A value of 1 means (1 pixel * 60) per second (or 3 tiles per second),moveSpeed: 1.2,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,moveSpeed,1,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
569,1.16,[movement],ini_section,,,moveAccelerationSpeed:,moveAccelerationSpeed,moveAccelerationSpeed,float,Defines how fast units accelerate to max speed.,moveAccelerationSpeed: 0.07,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,moveAccelerationSpeed,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
570,1.16,[movement],ini_section,,,moveDecelerationSpeed:,moveDecelerationSpeed,moveDecelerationSpeed,float,Don't make this too low or units will have trouble stopping at waypoints,moveDecelerationSpeed: 0.17,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,moveDecelerationSpeed,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
571,1.16,[movement],ini_section,,,reverseSpeedPercentage:,reverseSpeedPercentage,reverseSpeedPercentage,float,0.6 default. Over 0.4 will reverse for short distances (at 40% speed). If set to 1 will drive in reverse same as forwards. Useful if slow turning,reverseSpeedPercentage: 0,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,reverseSpeedPercentage,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
572,1.16,[movement],ini_section,,,landOnGround:,landOnGround,landOnGround,bool,Should flying unit land when idle.,landOnGround: false,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,landOnGround,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
573,1.16,[movement],ini_section,,,targetHeight:,targetHeight,targetHeight,float,Defaults to 0 but if AIR movementType default is 35,targetHeight: 25,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,targetHeight,2,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
574,1.16,[movement],ini_section,,,targetHeightDrift:,targetHeightDrift,targetHeightDrift,float,Smooth animated height change. Defaults to 0 but if AIR movementType default is 1.5,targetHeightDrift: 1,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,targetHeightDrift,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
575,1.16,[movement],ini_section,,,startingHeightOffset:,startingHeightOffset,startingHeightOffset,float,Sets the initial height on spawn. Defaults at 0.,startingHeightOffset: 40,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,startingHeightOffset,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
576,1.16,[movement],ini_section,,1.14,heightChangeRate:,heightChangeRate,heightChangeRate,float,"Rate at which the unit changes height, either from converting or drifting",heightChangeRate: 3,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,heightChangeRate,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
577,1.16,[movement],ini_section,,1.14,fallingAcceleration:,fallingAcceleration,fallingAcceleration,float,The acceleration in which a unit drops,fallingAcceleration:,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,fallingAcceleration,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
578,1.16,[movement],ini_section,,1.14,fallingAccelerationDead:,fallingAccelerationDead,fallingAccelerationDead,float,fallingAcceleration but when destroyed,fallingAccelerationDead:,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,fallingAccelerationDead,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
579,1.16,[movement],ini_section,,,maxTurnSpeed:,maxTurnSpeed,maxTurnSpeed,float,Sets the top turning speed of a unit,maxTurnSpeed: 4,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,maxTurnSpeed,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
580,1.16,[movement],ini_section,,,turnAcceleration:,turnAcceleration,turnAcceleration,float,Defines how fast units accelerate to max turn speed.,turnAcceleration: 1,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,turnAcceleration,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
581,1.16,[movement],ini_section,,,moveSlidingMode:,moveSlidingMode,moveSlidingMode,bool,"Makes the unit slide when moveDecelerationSpeed is lower, making them drift and feel natural",moveSlidingMode: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,moveSlidingMode,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
582,1.16,[movement],ini_section,,,moveIgnoringBody:,moveIgnoringBody,moveIgnoringBody,bool,"Allows the unit to move without fully turning in the direction its moving, useful for ships and air units",moveIgnoringBody: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,moveIgnoringBody,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
583,1.16,[movement],ini_section,,,moveSlidingDir:,moveSlidingDir,moveSlidingDir,int,Sets direction when sliding,moveSlidingDir: 180,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,moveSlidingDir,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
584,1.16,[movement],ini_section,,,joinsGroupFormations:,joinsGroupFormations,joinsGroupFormations,bool,"Defaults to true. Changing not recommended. When false, the unit will directly move to the assigned waypoint without taking space consideration from neighboring units.",joinsGroupFormations: false,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,joinsGroupFormations,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
587,1.16,[ai],ini_section,,,useAsBuilder:,useAsBuilder,useAsBuilder,bool,Set to true if unit can build or repair buildings. Defaults to [core]isBuilder.,useAsBuilder:,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,useAsBuilder,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
588,1.16,[ai],ini_section,,,useAsTransport,useAsTransport,useAsTransport,bool,Defaults to true if unit can transport units,useAsTransport,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,useAsTransport,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
589,1.16,[ai],ini_section,,,useAsHarvester,useAsHarvester,useAsHarvester,bool,Defaults to true if unit can reclaim resources,useAsHarvester,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,useAsHarvester,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
590,1.16,[ai],ini_section,,,disableUse:,disableUse,disableUse,bool,Disallow AI building this unit or building,disableUse:,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,disableUse,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
591,1.16,[ai],ini_section,,,aiTags,aiTags,aiTags,tags,SPECULATIVE - sets separate set of tags for AI use,"aiTags: nukeLauncher, launcher",matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,aiTags,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
592,1.16,[ai],ini_section,,,ai_upgradePriority,ai_upgradePriority,ai_upgradePriority,float,"Defaults to 0.06. Set between 0-1, higher means AI is more likely to upgrade this unit before others",ai_upgradePriority,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,ai_upgradePriority,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
594,1.16,[ai],ini_section,Buildings only,,maxGlobal:,maxGlobal,maxGlobal,int,Maximum amount allowed for a specific structure for an AI team per map,maxGlobal: 50,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,maxGlobal,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
595,1.16,[ai],ini_section,Buildings only,,maxEachBase:,maxEachBase,maxEachBase,int,"Maximum amount allowed for a specific structure for an AI team per ""base"", usually around an extractor or spawn point. To check for an AI base in sandbox, enable Debug Mode and Click Shift + F3",maxEachBase: 10,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,maxEachBase,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
596,1.16,[ai],ini_section,Buildings only,,buildPriority:,buildPriority,buildPriority,float,"0-1. AI uses 0.8 for first land factory, 0.48 for air factory, 0.47 for first turret.",buildPriority: 1,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,buildPriority,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
597,1.16,[ai],ini_section,Buildings only,,noneInBaseExtraPriority:,noneInBaseExtraPriority,noneInBaseExtraPriority,float,"Adds to buildPriority, if this unit doesn't exist in the AIs base",noneInBaseExtraPriority: 2,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,noneInBaseExtraPriority,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
598,1.16,[ai],ini_section,Buildings only,,noneGlobalExtraPriority:,noneGlobalExtraPriority,noneGlobalExtraPriority,float,"Adds to buildPriority, if this unit doesn't exist in the any where on the map",noneGlobalExtraPriority: 4,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,noneGlobalExtraPriority,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
599,1.16,[ai],ini_section,Buildings only,,recommendedInEachBaseNum,recommendedInEachBaseNum,recommendedInEachBaseNum,float,Defaults to 0,recommendedInEachBaseNum: 2,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,recommendedInEachBaseNum,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
600,1.16,[ai],ini_section,Buildings only,,recommendedInEachBasePriorityIfUnmet,recommendedInEachBasePriorityIfUnmet,recommendedInEachBasePriorityIfUnmet,float,Defaults to 0.5. Overrides buildPriority if recommended in base is too low.,recommendedInEachBasePriorityIfUnmet: 4,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,recommendedInEachBasePriorityIfUnmet,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
601,1.16,[ai],ini_section,Buildings only,,upgradedFrom:,upgradedFrom,upgradedFrom,string,Create link to another unit to preserve max counts for upgraded and non-upgraded types in same base.,upgradedFrom: builderLevel1,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,upgradedFrom,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
602,1.16,[ai],ini_section,Buildings only,1.14,notPassivelyTargetedByOtherUnits,notPassivelyTargetedByOtherUnits,notPassivelyTargetedByOtherUnits,bool,"Useful for walls, etc",notPassivelyTargetedByOtherUnits: true,matched,com/corrodinggames/rts/game/units/custom/ag,rustedwarfare/custom/CustomUnitLoader,custom-unit-loader,notPassivelyTargetedByOtherUnits,0,high,,a,(Ljava/lang/String;Ljava/io/InputStream;JLcom/corrodinggames/rts/gameFramework/i/b;Lcom/corrodinggames/rts/gameFramework/utility/j;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/l;,parseCustomUnitMetadata
